chrom	start	end	frequency
chr2	167704000	167705000	17
chr2	167705000	167716000	16
chr2	167716000	167725000	17
chr2	167725000	167728000	18
chr2	167728000	167729000	20
chr2	167729000	167748000	41
chr2	167748000	167749000	31
chr2	167749000	167750000	8
chr2	167750000	167751000	5
chr2	167751000	167752000	2
chr2	167810000	167811000	3
chr2	167811000	167833000	4
chr2	167833000	167834000	2
chr2	168062000	168205000	1
chr2	168456000	168486000	1
chr2	168592000	168685000	1
chr2	169169000	169171000	1
chr2	169171000	169173000	7
chr2	169173000	169180000	8
chr2	169180000	169181000	9
chr2	169181000	169200000	25
chr2	169200000	169201000	26
chr2	169201000	169206000	25
chr2	169206000	169216000	26
chr2	169216000	169217000	27
chr2	169217000	169222000	26
chr2	169222000	169224000	27
chr2	169224000	169227000	18
chr2	169227000	169275000	16
chr2	169275000	169320000	17
chr2	169320000	169357000	16
chr2	169357000	169359000	9
chr2	169359000	169366000	8
chr2	169366000	169369000	9
chr2	169369000	169370000	16
chr2	169370000	169372000	19
chr2	169372000	169373000	20
chr2	169373000	169374000	29
chr2	169374000	169376000	40
chr2	169376000	169389000	41
chr2	169389000	169390000	40
chr2	169390000	169391000	38
chr2	169391000	169394000	37
chr2	169394000	169397000	35
chr2	169397000	169404000	27
chr2	169404000	169411000	26
chr2	169411000	169412000	24
chr2	169412000	169414000	14
chr2	169414000	169415000	13
chr2	169415000	169419000	12
chr2	169419000	169442000	11
chr2	169442000	169501000	12
chr2	169501000	169503000	6
chr2	169503000	169505000	4
chr2	169505000	169515000	3
chr2	169524000	169528000	1
chr2	169528000	169529000	2
chr2	169529000	169566000	6
chr2	169566000	169570000	7
chr2	169570000	169571000	8
chr2	169571000	169583000	13
chr2	169583000	169587000	14
chr2	169587000	169588000	15
chr2	169588000	169595000	16
chr2	169595000	169616000	17
chr2	169616000	169618000	16
chr2	169618000	169639000	17
chr2	169639000	169640000	19
chr2	169640000	169644000	18
chr2	169644000	169645000	20
chr2	169645000	169646000	12
chr2	169646000	169647000	9
chr2	169647000	169649000	8
chr2	169649000	169679000	6
chr2	169988000	169993000	2
chr2	169993000	170014000	3
chr2	170014000	170015000	5
chr2	170015000	170048000	8
chr2	170048000	170049000	4
chr2	170049000	170053000	8
chr2	170053000	170054000	7
chr2	170054000	170055000	8
chr2	170055000	170115000	9
chr2	170115000	170140000	10
chr2	170140000	170141000	5
chr2	170141000	170142000	4
chr2	170142000	170143000	3
chr2	170143000	170154000	1
chr2	170154000	170155000	9
chr2	170155000	170162000	8
chr2	170162000	170166000	9
chr2	170166000	170169000	11
chr2	170169000	170209000	15
chr2	170209000	170212000	2
chr2	170212000	170232000	1
chr2	170232000	170253000	2
chr2	170253000	170263000	3
chr2	170263000	170264000	4
chr2	170264000	170270000	5
chr2	170270000	170317000	8
chr2	170317000	170324000	9
chr2	170324000	170370000	12
chr2	170370000	170465000	11
chr2	170465000	170475000	32
chr2	170475000	170476000	33
chr2	170476000	170546000	41
chr2	170546000	170547000	38
chr2	170547000	170553000	37
chr2	170553000	170562000	36
chr2	170562000	170573000	35
chr2	170573000	170574000	34
chr2	170574000	170577000	26
chr2	170577000	170578000	25
chr2	170578000	170600000	24
chr2	170600000	170601000	21
chr2	170601000	170602000	21
chr2	170602000	170606000	20
chr2	170606000	170607000	18
chr2	170607000	170616000	17
chr2	170616000	170621000	16
chr2	170621000	170625000	9
chr2	170625000	170628000	8
chr2	170628000	170631000	7
chr2	170631000	170632000	2
chr2	171100000	171103000	1
chr2	171103000	171136000	4
chr2	171136000	171137000	3
chr2	171137000	171160000	1
chr2	171223000	171226000	1
chr2	171226000	171257000	2
chr2	171257000	171288000	1
chr2	171288000	171311000	6
chr2	171311000	171319000	1
chr2	171431000	171432000	2
chr2	171432000	171473000	3
chr2	171475000	171517000	1
chr2	171534000	171560000	2
chr2	171560000	171561000	3
chr2	171561000	171562000	2
chr2	171562000	171569000	1
chr2	171569000	171681000	3
chr2	171681000	171682000	5
chr2	171682000	171688000	7
chr2	171688000	171703000	8
chr2	171703000	171728000	5
chr2	171728000	171729000	3
chr2	171729000	171743000	1
chr2	171943000	171976000	1
chr2	172517000	172522000	2
chr2	172522000	172526000	4
chr2	172526000	172866000	7
chr2	172866000	172867000	6
chr2	172867000	172904000	3
chr2	172904000	172977000	2
chr2	172977000	172988000	4
chr2	172988000	173025000	2
chr2	173284000	173285000	1
chr2	173285000	173293000	2
chr2	173293000	173295000	3
chr2	173295000	173324000	6
chr2	173324000	173416000	3
chr2	173416000	173445000	2
chr2	173445000	173446000	3
chr2	173446000	173481000	4
chr2	173481000	173487000	7
chr2	173487000	173578000	9
chr2	173578000	173584000	10
chr2	173584000	173592000	9
chr2	173592000	173593000	8
chr2	173593000	173594000	7
chr2	173594000	173610000	6
chr2	173610000	173650000	2
chr2	173650000	173651000	3
chr2	173651000	173710000	2
chr2	173710000	173722000	3
chr2	173722000	173756000	4
chr2	173756000	173780000	3
chr2	173780000	173782000	4
chr2	173782000	173788000	3
chr2	173788000	173795000	5
chr2	173795000	173796000	8
chr2	173796000	173821000	9
chr2	173821000	173822000	9
chr2	173822000	173828000	10
chr2	173828000	173842000	9
chr2	173842000	173866000	11
chr2	173866000	173867000	10
chr2	173867000	173882000	9
chr2	173882000	173886000	10
chr2	173886000	173887000	11
chr2	173887000	173888000	8
chr2	173888000	173889000	7
chr2	173889000	173894000	6
chr2	173894000	173895000	5
chr2	173895000	173903000	6
chr2	173903000	173916000	9
chr2	173916000	173926000	10
chr2	173926000	173968000	11
chr2	173968000	173971000	14
chr2	173971000	173972000	15
chr2	173972000	174013000	17
chr2	174013000	174014000	20
chr2	174014000	174015000	23
chr2	174015000	174016000	26
chr2	174016000	174017000	27
chr2	174017000	174018000	29
chr2	174018000	174020000	31
chr2	174020000	174029000	37
chr2	174029000	174076000	42
chr2	174076000	174079000	41
chr2	174079000	174080000	21
chr2	174080000	174081000	11
chr2	174081000	174084000	10
chr2	174084000	174105000	9
chr2	174105000	174106000	8
chr2	174106000	174107000	7
chr2	174107000	174109000	8
chr2	174109000	174121000	7
chr2	174121000	174129000	6
chr2	174129000	174131000	7
chr2	174131000	174133000	8
chr2	174133000	174134000	24
chr2	174134000	174135000	25
chr2	174135000	174139000	26
chr2	174139000	174145000	21
chr2	174145000	174147000	20
chr2	174147000	174148000	19
chr2	174148000	174152000	17
chr2	174152000	174170000	15
chr2	174170000	174171000	8
chr2	174171000	174172000	3
chr2	174172000	174176000	2
chr2	174193000	174217000	3
chr2	174217000	174225000	2
chr2	174260000	174289000	1
chr2	174289000	174310000	2
chr2	174310000	174311000	1
chr2	174515000	174516000	3
chr2	174516000	174517000	4
chr2	174517000	174519000	6
chr2	174519000	174520000	7
chr2	174520000	174536000	15
chr2	174536000	174548000	16
chr2	174548000	174554000	15
chr2	174554000	174555000	6
chr2	174555000	174559000	5
chr2	174559000	174560000	6
chr2	174560000	174566000	5
chr2	174566000	174574000	4
chr2	174574000	174575000	3
chr2	174575000	174601000	2
chr2	174601000	174602000	1
chr2	174756000	174775000	1
chr2	174775000	174823000	2
chr2	174974000	174982000	1
chr2	174982000	174987000	5
chr2	174987000	174988000	11
chr2	174988000	175109000	12
chr2	175109000	175110000	6
chr2	175110000	175117000	5
chr2	175117000	175134000	3
chr2	176124000	176126000	1
chr2	176126000	176127000	2
chr2	176127000	176158000	5
chr2	176158000	176164000	6
chr2	176164000	176165000	8
chr2	176165000	176166000	9
chr2	176166000	176167000	10
chr2	176167000	176168000	13
chr2	176168000	176218000	16
chr2	176218000	176320000	18
chr2	176320000	176321000	17
chr2	176321000	176322000	15
chr2	176322000	176323000	13
chr2	176323000	176324000	12
chr2	176324000	176325000	10
chr2	176325000	176334000	9
chr2	176334000	176335000	8
chr2	176335000	176344000	7
chr2	176344000	176392000	6
chr2	176392000	176394000	1
chr2	176707000	176734000	1
chr2	176876000	176879000	1
chr2	176879000	176880000	4
chr2	176880000	176962000	6
chr2	176962000	176988000	2
chr2	176988000	176991000	1
chr2	177358000	177422000	2
chr2	177422000	177482000	3
chr2	177482000	177483000	2
chr2	177483000	177484000	5
chr2	177484000	177521000	3
chr2	177521000	177525000	1
chr2	177525000	177541000	3
chr2	177541000	177551000	2
chr2	177551000	177640000	3
chr2	177640000	177642000	4
chr2	177642000	177670000	6
chr2	177670000	177685000	5
chr2	177685000	177689000	3
chr2	177690000	177842000	1
chr2	178164000	178559000	1
chr2	178581000	178617000	5
chr2	178617000	178634000	6
chr2	178634000	178652000	7
chr2	178652000	178653000	11
chr2	178653000	178654000	15
chr2	178654000	178655000	18
chr2	178655000	178656000	20
chr2	178656000	178657000	21
chr2	178657000	178658000	24
chr2	178658000	178659000	36
chr2	178659000	178660000	39
chr2	178660000	178661000	46
chr2	178661000	178662000	53
chr2	178662000	178664000	48
chr2	178664000	178702000	49
chr2	178702000	178708000	48
chr2	178708000	178709000	40
chr2	178709000	178712000	33
chr2	178712000	178715000	28
chr2	178715000	178718000	27
chr2	178718000	178723000	34
chr2	178723000	178775000	33
chr2	178775000	178853000	26
chr2	178853000	178854000	36
chr2	178854000	178898000	37
chr2	178898000	178937000	26
chr2	178937000	178938000	21
chr2	178938000	178942000	6
chr2	178942000	178944000	5
chr2	178944000	178945000	4
chr2	178945000	178977000	3
chr2	178977000	179008000	4
chr2	179008000	179016000	3
chr2	179016000	179018000	4
chr2	179018000	179048000	12
chr2	179048000	179057000	11
chr2	179057000	179064000	9
chr2	179064000	179069000	8
chr2	179069000	179090000	3
chr2	179090000	179094000	2
chr2	179094000	179219000	1
chr2	179219000	179240000	2
chr2	179240000	179286000	3
chr2	179286000	179289000	2
chr2	179289000	179316000	1
chr2	179316000	179317000	2
chr2	179317000	179319000	3
chr2	179319000	179375000	4
chr2	179375000	179567000	3
chr2	179567000	179574000	4
chr2	179574000	179590000	7
chr2	179590000	179694000	8
chr2	179694000	179697000	9
chr2	179697000	179756000	10
chr2	179756000	179757000	7
chr2	179757000	179782000	6
chr2	179782000	179836000	7
chr2	179836000	179837000	8
chr2	179837000	179853000	10
chr2	179853000	179869000	11
chr2	179869000	179871000	12
chr2	179871000	179873000	14
chr2	179873000	179875000	18
chr2	179875000	179886000	17
chr2	179886000	179921000	16
chr2	179921000	179929000	15
chr2	179929000	179945000	16
chr2	179945000	179946000	17
chr2	179946000	179952000	18
chr2	179952000	179953000	21
chr2	179953000	179958000	24
chr2	179958000	179965000	25
chr2	179965000	179966000	27
chr2	179966000	179967000	28
chr2	179967000	179968000	30
chr2	179968000	179969000	31
chr2	179969000	180019000	32
chr2	180019000	180020000	31
chr2	180020000	180130000	30
chr2	180130000	180136000	31
chr2	180136000	180142000	32
chr2	180142000	180145000	31
chr2	180145000	180149000	33
chr2	180149000	180156000	31
chr2	180156000	180157000	28
chr2	180157000	180158000	26
chr2	180158000	180159000	25
chr2	180159000	180166000	23
chr2	180166000	180168000	25
chr2	180168000	180169000	24
chr2	180169000	180172000	15
chr2	180172000	180176000	14
chr2	180176000	180177000	10
chr2	180177000	180187000	8
chr2	180187000	180191000	7
chr2	180191000	180203000	6
chr2	180203000	180207000	5
chr2	180207000	180228000	3
chr2	180228000	180229000	6
chr2	180229000	180230000	10
chr2	180230000	180235000	36
chr2	180235000	180273000	34
chr2	180273000	180274000	32
chr2	180274000	180277000	25
chr2	180277000	180278000	24
chr2	180278000	180279000	20
chr2	180279000	180281000	19
chr2	180281000	180289000	16
chr2	180289000	180290000	13
chr2	180290000	180291000	13
chr2	180291000	180292000	15
chr2	180292000	180293000	21
chr2	180293000	180294000	20
chr2	180294000	180295000	19
chr2	180295000	180296000	17
chr2	180296000	180297000	16
chr2	180297000	180299000	14
chr2	180299000	180300000	13
chr2	180300000	180337000	12
chr2	180337000	180338000	11
chr2	180338000	180358000	1
chr2	180434000	180438000	1
chr2	180438000	180439000	7
chr2	180439000	180448000	32
chr2	180448000	180449000	34
chr2	180449000	180451000	35
chr2	180451000	180454000	37
chr2	180454000	180455000	38
chr2	180455000	180474000	40
chr2	180474000	180494000	41
chr2	180494000	180495000	28
chr2	180495000	180498000	27
chr2	180498000	180501000	26
chr2	180501000	180502000	15
chr2	180502000	180503000	8
chr2	180503000	180510000	7
chr2	180510000	180561000	6
chr2	180561000	180567000	3
chr2	180567000	180570000	2
chr2	180570000	180575000	1
chr2	180610000	180675000	5
chr2	180675000	180682000	1
chr2	180911000	180936000	7
chr2	180936000	181024000	3
chr2	181096000	181276000	1
chr2	181555000	181597000	2
chr2	181597000	181598000	3
chr2	181598000	181630000	4
chr2	181630000	181636000	3
chr2	181636000	181687000	2
chr2	181687000	181713000	3
chr2	181713000	181716000	2
chr2	181716000	181727000	1
chr2	182044000	182101000	1
chr2	182142000	182145000	1
chr2	182145000	182149000	5
chr2	182149000	182151000	6
chr2	182151000	182152000	8
chr2	182152000	182153000	15
chr2	182153000	182154000	17
chr2	182154000	182155000	18
chr2	182155000	182157000	31
chr2	182157000	182178000	33
chr2	182178000	182233000	32
chr2	182233000	182254000	35
chr2	182254000	182255000	34
chr2	182255000	182256000	32
chr2	182256000	182257000	31
chr2	182257000	182259000	30
chr2	182259000	182260000	27
chr2	182260000	182261000	26
chr2	182261000	182262000	22
chr2	182262000	182263000	16
chr2	182263000	182265000	14
chr2	182265000	182267000	10
chr2	182267000	182269000	8
chr2	182269000	182284000	6
chr2	182284000	182287000	5
chr2	182383000	182467000	5
chr2	182467000	182468000	6
chr2	182468000	182472000	7
chr2	182472000	182482000	5
chr2	182482000	182509000	6
chr2	182509000	182518000	5
chr2	182518000	182520000	3
chr2	182520000	182522000	1
chr2	182839000	182863000	1
chr2	182863000	182955000	2
chr2	182955000	182993000	3
chr2	182993000	182996000	2
chr2	182996000	183102000	3
chr2	183102000	183103000	4
chr2	183103000	183105000	5
chr2	183105000	183106000	7
chr2	183106000	183107000	20
chr2	183107000	183147000	22
chr2	183147000	183154000	21
chr2	183154000	183156000	3
chr2	183156000	183166000	2
chr2	183166000	183199000	3
chr2	183199000	183206000	2
chr2	183206000	183207000	3
chr2	183207000	183210000	4
chr2	183210000	183229000	5
chr2	183229000	183258000	2
chr2	183258000	183356000	3
chr2	183356000	183361000	4
chr2	183361000	183410000	3
chr2	183410000	183493000	2
chr2	183493000	183538000	5
chr2	183538000	183539000	2
chr2	183545000	183674000	2
chr2	183685000	183686000	2
chr2	183686000	183688000	4
chr2	183688000	183694000	5
chr2	183694000	183695000	6
chr2	183695000	183699000	8
chr2	183699000	183700000	9
chr2	183700000	183701000	12
chr2	183701000	183706000	13
chr2	183706000	183758000	12
chr2	183758000	183760000	16
chr2	183760000	183761000	18
chr2	183761000	183765000	19
chr2	183765000	183898000	20
chr2	183898000	183914000	18
chr2	183914000	183916000	19
chr2	183916000	183924000	14
chr2	183924000	183926000	13
chr2	183926000	183928000	11
chr2	183928000	183955000	10
chr2	183955000	183956000	11
chr2	183956000	183961000	12
chr2	183961000	183985000	13
chr2	183985000	183986000	11
chr2	183986000	183990000	10
chr2	183990000	183991000	11
chr2	183991000	183995000	14
chr2	183995000	184069000	15
chr2	184069000	184073000	16
chr2	184073000	184074000	13
chr2	184074000	184076000	11
chr2	184076000	184094000	20
chr2	184094000	184095000	19
chr2	184095000	184106000	18
chr2	184106000	184136000	17
chr2	184136000	184144000	11
chr2	184144000	184146000	12
chr2	184146000	184147000	9
chr2	184147000	184148000	21
chr2	184148000	184150000	17
chr2	184150000	184156000	16
chr2	184156000	184180000	15
chr2	184180000	184187000	16
chr2	184187000	184197000	17
chr2	184197000	184210000	16
chr2	184210000	184211000	17
chr2	184211000	184216000	18
chr2	184216000	184217000	22
chr2	184217000	184218000	46
chr2	184218000	184219000	34
chr2	184219000	184222000	33
chr2	184222000	184278000	31
chr2	184278000	184279000	13
chr2	184279000	184295000	3
chr2	184295000	184330000	2
chr2	184330000	184344000	3
chr2	184344000	184357000	5
chr2	184357000	184360000	4
chr2	184360000	184370000	5
chr2	184370000	184371000	8
chr2	184371000	184372000	12
chr2	184372000	184389000	33
chr2	184389000	184392000	35
chr2	184392000	184402000	36
chr2	184402000	184435000	37
chr2	184435000	184437000	35
chr2	184437000	184438000	28
chr2	184438000	184443000	15
chr2	184443000	184444000	16
chr2	184444000	184446000	14
chr2	184446000	184448000	13
chr2	184448000	184453000	16
chr2	184453000	184469000	15
chr2	184469000	184470000	14
chr2	184470000	184494000	8
chr2	184494000	184495000	9
chr2	184495000	184497000	10
chr2	184497000	184498000	11
chr2	184498000	184499000	17
chr2	184499000	184500000	21
chr2	184500000	184532000	25
chr2	184532000	184536000	16
chr2	184536000	184537000	15
chr2	184537000	184544000	14
chr2	184544000	184548000	16
chr2	184548000	184578000	17
chr2	184578000	184580000	16
chr2	184580000	184592000	18
chr2	184592000	184597000	15
chr2	184597000	184640000	13
chr2	184640000	184733000	17
chr2	184733000	184736000	18
chr2	184736000	184817000	19
chr2	184817000	184865000	20
chr2	184865000	184866000	19
chr2	184866000	184867000	18
chr2	184867000	184868000	16
chr2	184868000	184870000	15
chr2	184870000	184871000	17
chr2	184871000	184880000	24
chr2	184880000	184881000	23
chr2	184881000	184882000	22
chr2	184882000	184942000	21
chr2	184942000	184965000	22
chr2	184965000	185032000	23
chr2	185032000	185034000	21
chr2	185034000	185072000	20
chr2	185072000	185159000	19
chr2	185159000	185183000	20
chr2	185183000	185184000	19
chr2	185184000	185185000	9
chr2	185185000	185187000	3
chr2	185187000	185275000	1
chr2	185275000	185279000	3
chr2	185279000	185280000	4
chr2	185280000	185287000	29
chr2	185287000	185298000	30
chr2	185298000	185303000	1
chr2	185456000	185458000	1
chr2	185458000	185464000	2
chr2	185464000	185467000	3
chr2	185467000	185468000	4
chr2	185468000	185469000	7
chr2	185469000	185470000	12
chr2	185470000	185528000	24
chr2	185528000	185529000	23
chr2	185529000	185533000	9
